0.1,0.09555772516475472,103.67365145228216
0.15,0.1439956065413717,108.06601171588969
0.2,0.1911398584329998,120.04679033439102
0.25,0.23679521601171588,106.57766658530633
0.3,0.2856724432511593,124.4192579936539
0.35,0.3377105198926042,122.6187942396876
0.4,0.39292164998779605,124.42608005857946
0.45,0.44788869904808404,140.80085428362216
0.5,0.51326580424701,140.67911886746398
0.55,0.5847937515255064,142.7149133512326
0.6,0.6693922382230899,150.6687454234806
0.65,0.7529655845740786,159.20396631681717
0.7,0.8809250671222848,168.30380766414453
0.75,1.0164144495972662,177.0948376861118
