0.1,0,1.1171875,410.2763671875
0.1,1,1.122802734375,350.853271484375
0.1,2,1.124267578125,338.39404296875
0.1,3,1.118896484375,321.958251953125
0.1,4,1.1220703125,527.0400390625
0.1,5,1.114990234375,308.667724609375
0.1,6,1.1123046875,285.06591796875
0.1,7,1.123046875,287.871826171875
0.1,8,1.12548828125,302.494873046875
0.1,9,1.1240234375,282.471923828125
0.2,0,1.296630859375,514.470458984375
0.2,1,1.29248046875,522.205810546875
0.2,2,1.299072265625,292.533447265625
0.1,0,1.114501953125,340.343994140625
0.1,1,1.11328125,484.057373046875
0.1,2,1.12060546875,342.22802734375
0.1,0,1.117431640625,339.674560546875
0.1,1,1.122802734375,347.46435546875
0.1,2,1.113525390625,346.076171875
0.1,3,1.121826171875,319.614501953125
0.1,0,1.1142578125,336.065673828125
0.1,1,1.112060546875,346.75439453125
0.1,2,1.10400390625,505.27880859375
0.1,3,1.11669921875,488.398193359375
0.1,0,1.124267578125,413.330078125
0.1,1,1.121337890625,351.25537109375
0.1,2,1.130615234375,342.45654296875
0.1,3,1.125,323.435302734375
0.1,4,1.132080078125,526.10302734375
0.1,5,1.121826171875,310.1259765625
0.1,6,1.123779296875,286.91357421875
0.1,7,1.11962890625,289.1103515625
0.1,8,1.12353515625,299.640869140625
0.1,9,1.12548828125,285.037109375
0.2,0,1.28759765625,519.75634765625
0.2,1,1.294189453125,524.83154296875
0.2,2,1.29443359375,294.31494140625
0.1,0,1.11376953125,415.41796875
0.1,1,1.11083984375,348.16064453125
0.1,2,1.122802734375,345.115966796875
0.1,3,1.131103515625,323.850341796875
0.1,4,1.115966796875,525.513427734375
0.1,5,1.111328125,310.333984375
0.1,6,1.12646484375,285.918701171875
0.1,7,1.124267578125,288.21875
0.1,8,1.121826171875,298.992919921875
0.1,9,1.11767578125,282.55322265625
0.2,0,1.2783203125,507.751220703125
0.2,1,1.283935546875,532.431396484375
0.2,2,1.2841796875,290.860107421875
0.2,3,1.28173828125,290.36328125
0.2,4,1.267333984375,375.18603515625
0.2,5,1.2705078125,281.306884765625
0.2,6,1.286376953125,285.574462890625
0.2,7,1.28271484375,287.930908203125
0.2,8,1.2919921875,516.108642578125
0.2,9,1.2900390625,517.75927734375
0.3,0,1.51611328125,324.310791015625
0.3,1,1.526611328125,290.794189453125
0.3,2,1.51220703125,288.7373046875
0.3,3,1.525146484375,289.259765625
0.3,4,1.504638671875,290.262451171875
0.3,5,1.534423828125,296.3212890625
0.3,6,1.548828125,288.787353515625
0.3,7,1.5478515625,286.396240234375
0.3,8,1.515625,287.390380859375
0.3,9,1.54248046875,517.798095703125
0.4,0,1.844970703125,398.7607421875
0.4,1,1.854248046875,557.337158203125
0.4,2,1.86376953125,298.355224609375
0.4,3,1.88720703125,288.878662109375
0.4,4,1.88134765625,290.823486328125
0.4,5,1.876220703125,291.119140625
0.4,6,1.954345703125,292.453125
0.4,7,1.947998046875,291.514404296875
0.4,8,1.901611328125,293.354736328125
0.4,9,1.881103515625,293.21240234375
0.45,0,2.130126953125,292.263671875
0.45,1,2.19775390625,293.497314453125
0.45,2,2.181396484375,293.99169921875
0.45,3,2.154052734375,293.3134765625
0.45,4,2.14892578125,291.634033203125
0.45,5,2.15478515625,737.857666015625
0.45,6,2.14892578125,324.725341796875
0.45,7,2.12890625,285.652099609375
0.45,8,2.16259765625,294.16845703125
0.45,9,2.1640625,294.824951171875
0.5,0,2.531005859375,295.693359375
0.5,1,2.4755859375,306.602294921875
0.5,2,2.46533203125,293.195556640625
0.5,3,2.4755859375,299.1279296875
0.5,4,2.5595703125,295.601806640625
0.5,5,2.548095703125,293.678955078125
0.5,6,2.553466796875,293.2216796875
0.5,7,2.50048828125,293.5107421875
0.5,8,2.495361328125,293.174072265625
0.5,9,2.51953125,293.479736328125
0.55,0,3.00830078125,306.679931640625
0.55,1,3.015380859375,293.194091796875
0.55,2,3.000244140625,300.18310546875
0.55,3,2.98828125,295.35693359375
0.55,4,2.9423828125,297.63525390625
0.55,5,2.98779296875,296.554443359375
0.55,6,3.063720703125,298.0234375
0.55,7,2.966552734375,298.407470703125
